"Source airport","Destination airport"
53782,OPO,EWR
53786,OPO,GIG
53787,OPO,GRU
53789,OPO,LGW
53802,OTP,LIS
53810,POA,LIS
53811,PRG,LIS
53813,RAI,LIS
53814,RAK,LIS
53815,REC,LIS
53816,SID,LIS
53818,SSA,LIS
53820,SXF,LIS
53823,TLS,LIS
53824,TMS,LIS
53825,TNG,LIS
53827,VCP,LIS
53831,VXE,LIS
53852,HDY,SIN
53861,LJG,SIN
53863,MFM,SIN
53866,NGB,SIN
53885,SIN,HDY
53894,SIN,LJG
53896,SIN,MFM
53899,SIN,NGB
53915,AGP,YUL
53918,ATH,YUL
53919,ATH,YYZ
53921,BCN,YUL
53923,BOD,YUL
53925,CCC,YHZ
53926,CCC,YUL
53927,CDG,YQB
53930,CUN,YHZ
53931,CUN,YQB
53933,CUN,YVR
53937,FCO,YUL
53942,GLA,YYC
53943,GLA,YYZ
53946,LGW,YUL
53947,LGW,YVR
53948,LGW,YYC
53949,LGW,YYZ
53950,LIS,YUL
53952,LRM,YHZ
53953,LYS,YUL
53954,MAN,YVR
53955,MAN,YYC
53956,MAN,YYZ
53960,MCO,YHZ
53961,MCO,YQM
53963,MCO,YYT
53965,MRS,YUL
53966,NCE,YUL
53968,POP,AZS
53969,POP,LRM
53970,PUJ,YHZ
53971,PUJ,YQB
53974,PVR,YUL
53976,SNU,CCC
53979,TLS,YUL
53980,VCE,YUL
53981,VCE,YYZ
53982,VRA,SNU
53983,VRA,YHZ
53986,YHZ,MCO
53987,YQB,CDG
53988,YQB,PUJ
53990,YQM,MCO
53991,YUL,AGP
53992,YUL,ATH
53993,YUL,BCN
53994,YUL,BOD
53999,YUL,FCO
54002,YUL,LGW
54003,YUL,LIS
54004,YUL,LYS
54007,YUL,MRS
54008,YUL,NCE
54009,YUL,POP
54011,YUL,PVR
54013,YUL,TLS
54014,YUL,VCE
54018,YVR,CUN
54019,YVR,LGW
54020,YVR,MAN
54025,YYC,GLA
54026,YYC,LGW
54027,YYC,MAN
54030,YYT,MCO
54032,YYZ,ATH
54039,YYZ,GLA
54041,YYZ,LGW
54043,YYZ,MAN
54049,YYZ,VCE
54076,MEL,MKY
54080,MKY,MEL
54085,PPP,SYD
54094,SYD,PPP
54095,ABJ,TUN
54097,AMS,TUN
54098,BCN,TUN
54099,BEG,TUN
54102,BKO,TUN
54103,BLQ,TUN
54104,BOD,TUN
54105,BRU,DJE
54106,BRU,MIR
54107,BRU,TUN
54108,BSL,DJE
54111,DJE,BRU
54112,DJE,BSL
54115,DJE,GVA
54116,DJE,HAM
54120,DJE,NCE
54123,DJE,SXB
54124,DJE,SXF
54125,DJE,ZRH
54126,DKR,TUN
54127,DME,TUN
54130,DUS,TUN
54136,GVA,DJE
54137,GVA,MIR
54138,GVA,TUN
54139,HAM,DJE
54140,HAM,NBE
54143,KWI,TUN
54145,LHR,TUN
54146,LIS,TUN
54150,MAD,DJE
54151,MAD,TUN
54152,MED,TUN
54153,MIR,BRU
54154,MIR,GVA
54156,MIR,MRS
54157,MIR,NCE
54161,MRS,MIR
54165,MUC,TUN
54169,NBE,HAM
54171,NBE,SXF
54172,NBE,ZRH
54173,NCE,DJE
54174,NCE,MIR
54175,NCE,TUN
54176,NKC,TUN
54179,ORN,TUN
54182,ORY,TOE
54184,OUA,TUN
54185,PMO,TUN
54186,SXB,DJE
54187,SXB,TUN
54188,SXF,DJE
54189,SXF,NBE
54191,TLS,TUN
54193,TOE,ORY
54194,TUN,ABJ
54196,TUN,AMS
54197,TUN,BCN
54198,TUN,BEG
54201,TUN,BKO
54202,TUN,BLQ
54203,TUN,BOD
54204,TUN,BRU
54207,TUN,DKR
54208,TUN,DME
54209,TUN,DUS
54213,TUN,GVA
54216,TUN,KWI
54218,TUN,LHR
54219,TUN,LIS
54221,TUN,MAD
54222,TUN,MED
54225,TUN,MUC
54227,TUN,NCE
54228,TUN,NKC
54230,TUN,ORN
54232,TUN,OUA
54233,TUN,PMO
54234,TUN,SXB
54236,TUN,TLS
54238,TUN,VCE
54239,TUN,VIE
54240,TUN,ZRH
54241,VCE,TUN
54242,VIE,TUN
54243,ZRH,DJE
54244,ZRH,NBE
54245,ZRH,TUN
54246,BPX,LXA
54258,INC,LXA
54261,LHW,LXA
54263,LXA,BPX
54266,LXA,INC
54267,LXA,LHW
54268,LXA,LZY
54269,LXA,MIG
54270,LXA,NGQ
54273,LZY,LXA
54274,MIG,LXA
54275,NGQ,LXA
54276,NKG,XNN
54285,XNN,NKG
54295,HSG,ICN
54299,ICN,HSG
54312,ORY,PAP
54317,PAP,SDQ
54325,SDQ,ORY
54332,BMY,GEA
54333,BMY,KOC
54334,GEA,ILP
54335,GEA,KNQ
54336,GEA,KOC
54337,GEA,LIF
54338,GEA,MEE
54339,GEA,TGJ
54340,GEA,TOU
54341,GEA,UVE
54342,ILP,GEA
54343,KNQ,GEA
54344,KOC,BMY
54345,KOC,GEA
54346,LIF,GEA
54347,LIF,TGJ
54348,LIF,UVE
54349,MEE,GEA
54350,TGJ,GEA
54351,TGJ,LIF
54352,TOU,GEA
54353,UVE,GEA
54354,UVE,LIF
54358,NKG,SIN
54360,OOL,SIN
54365,SIN,NKG
54366,SIN,OOL
54369,SIN,TAO
54371,SIN,TSN
54374,TAO,SIN
54378,TSN,SIN
54379,ABZ,LGW
54380,ABZ,LTN
54384,AGA,CDG
54386,AGA,LYS
54387,AGA,SXF
54390,AGP,BSL
54398,AGP,MXP
54400,AGP,SEN
54402,AGP,SXF
54403,AHO,MXP
54404,AJA,BSL
54405,AJA,CDG
54406,AJA,GVA
54407,AJA,LGW
54411,ALC,BSL
54414,ALC,GVA
54417,ALC,LTN
54420,ALC,SEN
54421,AMS,BFS
54431,AMS,LPL
54432,AMS,LTN
54434,AMS,MXP
54437,AMS,SEN
54438,AMS,STN
54439,AMS,SXF
54441,ATH,EDI
54444,ATH,HAM
54445,ATH,LGW
54449,ATH,SXF
54450,AYT,BSL
54453,BCN,BFS
54454,BCN,BRS
54460,BCN,LTN
54464,BCN,NCL
54465,BCN,SEN
54467,BDS,BSL
54468,BDS,GVA
54469,BDS,MXP
54476,BFS,AMS
54477,BFS,BCN
54478,BFS,BHX
54479,BFS,BRS
54480,BFS,CDG
54481,BFS,EDI
54483,BFS,GLA
54484,BFS,KRK
54485,BFS,LGW
54486,BFS,LPL
54487,BFS,LTN
54488,BFS,MAN
54489,BFS,MLA
54490,BFS,NCE
54491,BFS,NCL
54493,BFS,STN
54495,BHX,BFS
54496,BIA,CDG
54497,BIA,GVA
54498,BIA,LGW
54500,BIA,TLS
54501,BIO,GVA
54503,BIO,MAN
54504,BIO,STN
54505,BIQ,CDG
54506,BJV,BRS
54507,BJV,EDI
54509,BJV,LPL
54510,BJV,STN
54512,BLQ,LGW
54514,BOD,BRS
54515,BOD,BRU
54516,BOD,BSL
54521,BOD,LTN
54523,BOD,MXP
54526,BRI,CDG
54528,BRI,MXP
54532,BRS,BCN
54533,BRS,BFS
54534,BRS,BJV
54535,BRS,BOD
54536,BRS,CDG
54538,BRS,CPH
54540,BRS,EDI
54542,BRS,FCO
54543,BRS,FNC
54545,BRS,GLA
54546,BRS,GVA
54547,BRS,HER
54548,BRS,INV
54549,BRS,KEF
54550,BRS,KRK
54551,BRS,LIS
54552,BRS,MAD
54553,BRS,MJV
54554,BRS,NCE
54555,BRS,NCL
54558,BRS,PRG
54559,BRS,PSA
54560,BRS,RAK
54561,BRS,SXF
54564,BRU,BOD
54567,BRU,LGW
54572,BRU,SXF
54574,BSL,AGP
54575,BSL,AJA
54576,BSL,ALC
54578,BSL,AYT
54580,BSL,BDS
54581,BSL,BOD
54583,BSL,BUD
54584,BSL,CAG
54585,BSL,CPH
54587,BSL,DRS
54588,BSL,EDI
54589,BSL,FAO
54591,BSL,FUE
54593,BSL,KEF
54594,BSL,KRK
54595,BSL,LCA
54596,BSL,LGW
54597,BSL,LIS
54599,BSL,MAD
54600,BSL,MAN
54601,BSL,MPL
54602,BSL,NAP
54603,BSL,NCE
54604,BSL,NTE
54605,BSL,OLB
54606,BSL,OPO
54608,BSL,PRN
54609,BSL,RAK
54610,BSL,SCQ
54611,BSL,SKG
54612,BSL,SPU
54613,BSL,SVQ
54614,BSL,SXF
54616,BSL,TLS
54617,BSL,TLV
54618,BSL,VCE
54619,BUD,BSL
54621,BUD,GVA
54623,BUD,LTN
54624,BUD,SXF
54625,CAG,BSL
54626,CAG,GVA
54627,CAG,MXP
54628,CAG,STN
54629,CAG,SXF
54630,CDG,AGA
54632,CDG,AJA
54634,CDG,BFS
54635,CDG,BIA
54636,CDG,BIQ
54638,CDG,BRI
54639,CDG,BRS
54645,CDG,GLA
54646,CDG,KRK
54647,CDG,LGW
54649,CDG,LPL
54650,CDG,LTN
54655,CDG,OPO
54657,CDG,RAK
54658,CDG,TFS
54663,CFU,LTN
54665,CGN,LGW
54666,CHQ,LGW
54670,CPH,BRS
54671,CPH,BSL
54680,CPH,STN
54687,CTA,LTN
54692,DBV,GVA
54694,DBV,STN
54696,DLM,EDI
54700,DME,LGW
54701,DME,MAN
54702,DRS,BSL
54703,DTM,LTN
54704,DUS,LGW
54707,EDI,ATH
54708,EDI,BFS
54709,EDI,BJV
54710,EDI,BRS
54711,EDI,BSL
54715,EDI,DLM
54716,EDI,GVA
54717,EDI,HAM
54718,EDI,HER
54719,EDI,KEF
54722,EDI,LIS
54723,EDI,LTN
54724,EDI,LYS
54725,EDI,MAD
54726,EDI,MUC
54727,EDI,MXP
54728,EDI,NAP
54729,EDI,NCE
54730,EDI,PFO
54733,EDI,SEN
54734,EDI,STN
54735,EDI,SXF
54737,EFL,LGW
54740,FAO,BSL
54742,FAO,GVA
54748,FAO,SEN
54752,FCO,BRS
54767,FCO,SXF
54770,FNC,BRS
54774,FUE,BSL
54777,GIB,LGW
54781,GLA,BFS
54782,GLA,BRS
54783,GLA,CDG
54786,GLA,KGS
54788,GLA,LTN
54790,GLA,STN
54791,GLA,SXF
54793,GVA,AJA
54794,GVA,ALC
54799,GVA,BDS
54801,GVA,BIA
54802,GVA,BIO
54804,GVA,BRS
54806,GVA,BUD
54807,GVA,CAG
54810,GVA,DBV
54811,GVA,EDI
54812,GVA,FAO
54815,GVA,HRG
54816,GVA,IBZ
54817,GVA,JMK
54818,GVA,LGW
54819,GVA,LIL
54821,GVA,LPL
54822,GVA,LTN
54824,GVA,MAN
54825,GVA,NAP
54827,GVA,NTE
54830,GVA,ORY
54834,GVA,SCQ
54835,GVA,SEN
54836,GVA,SPU
54837,GVA,SVQ
54838,GVA,SXF
54839,GVA,TFS
54842,GVA,VCE
54843,HAM,ATH
54847,HAM,EDI
54849,HAM,LGW
54850,HAM,LTN
54857,HER,BRS
54858,HER,EDI
54861,HER,LTN
54863,HER,MXP
54865,HRG,GVA
54867,IBZ,GVA
54870,IBZ,MXP
54871,IBZ,SEN
54873,INN,LGW
54874,INV,BRS
54875,INV,LGW
54876,INV,LTN
54877,IOM,LGW
54881,JER,LPL
54882,JER,NCL
54883,JER,SEN
54884,JMK,GVA
54886,JMK,MAN
54887,JMK,MXP
54889,JTR,MAN
54890,KEF,BRS
54891,KEF,BSL
54892,KEF,EDI
54893,KEF,LTN
54895,KGS,GLA
54897,KLX,LGW
54898,KRK,BFS
54899,KRK,BRS
54900,KRK,BSL
54901,KRK,CDG
54903,KRK,LGW
54905,KRK,SEN
54906,LCA,BSL
54908,LCA,LPL
54909,LCA,MXP
54910,LEI,LGW
54911,LGW,ABZ
54916,LGW,AJA
54919,LGW,ATH
54922,LGW,BFS
54924,LGW,BIA
54926,LGW,BLQ
54929,LGW,BRU
54930,LGW,BSL
54932,LGW,CDG
54934,LGW,CGN
54940,LGW,DME
54941,LGW,DUS
54943,LGW,EFL
54948,LGW,GIB
54950,LGW,GVA
54951,LGW,HAM
54955,LGW,INN
54956,LGW,INV
54957,LGW,IOM
54962,LGW,KLX
54963,LGW,KRK
54965,LGW,LEI
54966,LGW,LIN
54969,LGW,LUX
54970,LGW,LYS
54971,LGW,MAD
54973,LGW,MJV
54975,LGW,MPL
54976,LGW,MRS
54977,LGW,MUC
54978,LGW,MXP
54981,LGW,NCL
54982,LGW,NTE
54985,LGW,OTP
54989,LGW,PRG
54993,LGW,SCQ
54995,LGW,SOF
54999,LGW,SXB
55000,LGW,SXF
55002,LGW,TLL
55003,LGW,TLS
55004,LGW,TLV
55006,LGW,VIE
55007,LGW,VLC
55009,LGW,ZAG
55010,LGW,ZRH
55013,LIL,GVA
55017,LIN,LGW
55022,LIS,BRS
55023,LIS,BSL
55025,LIS,EDI
55029,LIS,LPL
55030,LIS,LTN
55037,LJU,STN
55043,LPL,AMS
55045,LPL,BFS
55046,LPL,BJV
55047,LPL,CDG
55050,LPL,GVA
55052,LPL,JER
55054,LPL,LCA
55055,LPL,LIS
55056,LPL,MAD
55057,LPL,NAP
55058,LPL,NCE
55061,LPL,SXF
55062,LTN,ABZ
55064,LTN,ALC
55065,LTN,AMS
55066,LTN,BCN
55067,LTN,BFS
55068,LTN,BOD
55069,LTN,BUD
55070,LTN,CDG
55071,LTN,CFU
55072,LTN,CTA
55073,LTN,DTM
55074,LTN,EDI
55076,LTN,GLA
55077,LTN,GVA
55078,LTN,HAM
55079,LTN,HER
55081,LTN,INV
55082,LTN,KEF
55083,LTN,LIS
55084,LTN,MAD
55085,LTN,MPL
55086,LTN,MXP
55087,LTN,NCE
55090,LTN,PSA
55092,LTN,SXF
55094,LTN,VCE
55095,LTN,ZRH
55096,LUX,LGW
55099,LYS,AGA
55107,LYS,EDI
55109,LYS,LGW
55116,LYS,STN
55117,LYS,SXF
55120,MAD,BRS
55121,MAD,BSL
55123,MAD,EDI
55125,MAD,LGW
55127,MAD,LPL
55128,MAD,LTN
55131,MAD,SXF
55138,MAN,BFS
55139,MAN,BIO
55140,MAN,BSL
55145,MAN,DME
55146,MAN,GVA
55149,MAN,JMK
55158,MAN,SKG
55159,MAN,SOF
55161,MAN,SXF
55163,MAN,TLV
55165,MJV,BRS
55166,MJV,LGW
55167,MLA,BFS
55171,MPL,BSL
55172,MPL,LGW
55173,MPL,LTN
55174,MRS,LGW
55175,MUC,EDI
55176,MUC,LGW
55178,MUC,STN
55179,MXP,AGP
55180,MXP,AHO
55181,MXP,AMS
55184,MXP,BDS
55186,MXP,BOD
55187,MXP,BRI
55189,MXP,CAG
55194,MXP,EDI
55197,MXP,HER
55198,MXP,IBZ
55199,MXP,JMK
55200,MXP,LCA
55201,MXP,LGW
55203,MXP,LTN
55206,MXP,NAP
55207,MXP,OLB
55208,MXP,PMI
55209,MXP,PMO
55213,MXP,SUF
55214,MXP,SXF
55217,NAP,BSL
55220,NAP,EDI
55221,NAP,GVA
55224,NAP,LPL
55225,NAP,MXP
55226,NAP,NCE
55228,NAP,STN
55229,NAP,SXF
55232,NCE,BFS
55234,NCE,BRS
55236,NCE,BSL
55238,NCE,EDI
55245,NCE,LPL
55246,NCE,LTN
55248,NCE,NAP
55249,NCE,NCL
55251,NCE,OLB
55254,NCE,STN
55255,NCE,SXF
55261,NCL,BCN
55262,NCL,BFS
55263,NCL,BRS
55265,NCL,JER
55266,NCL,LGW
55268,NCL,NCE
55270,NTE,BSL
55272,NTE,GVA
55273,NTE,LGW
55277,OLB,BSL
55280,OLB,MXP
55281,OLB,NCE
55282,OLB,SXF
55283,OPO,BSL
55284,OPO,CDG
55291,ORY,GVA
55297,ORY,SXF
55300,OTP,LGW
55301,OVD,STN
55303,PFO,EDI
55318,PMI,MXP
55320,PMI,SEN
55325,PMO,MXP
55328,PRG,BRS
55332,PRG,LGW
55336,PRN,BSL
55338,PSA,BRS
55340,PSA,LTN
55342,PSA,SXF
55344,RAK,BRS
55345,RAK,BSL
55346,RAK,CDG
55354,RAK,SXF
55358,SCQ,BSL
55359,SCQ,GVA
55360,SCQ,LGW
55361,SEN,AGP
55362,SEN,ALC
55363,SEN,AMS
55364,SEN,BCN
55365,SEN,EDI
55366,SEN,FAO
55367,SEN,GVA
55368,SEN,IBZ
55369,SEN,JER
55370,SEN,KRK
55371,SEN,PMI
55372,SEN,SXF
55373,SEN,VCE
55374,SKG,BSL
55377,SKG,MAN
55378,SKG,SXF
55379,SOF,LGW
55380,SOF,MAN
55381,SOF,STN
55382,SOF,SXF
55383,SPU,BSL
55384,SPU,GVA
55389,SSH,MXP
55392,STN,AMS
55393,STN,BFS
55394,STN,BIO
55395,STN,BJV
55396,STN,CAG
55397,STN,CPH
55398,STN,DBV
55400,STN,EDI
55401,STN,GLA
55403,STN,LJU
55404,STN,LYS
55405,STN,MUC
55406,STN,NAP
55407,STN,NCE
55408,STN,OVD
55412,STN,SOF
55414,SUF,MXP
55415,SVQ,BSL
55416,SVQ,GVA
55418,SXB,LGW
55419,SXF,AGA
55420,SXF,AGP
55421,SXF,AMS
55422,SXF,ATH
55424,SXF,BRS
55425,SXF,BRU
55426,SXF,BSL
55427,SXF,BUD
55428,SXF,CAG
55430,SXF,EDI
55431,SXF,FCO
55432,SXF,GLA
55433,SXF,GVA
55435,SXF,LGW
55437,SXF,LPL
55438,SXF,LTN
55439,SXF,LYS
55440,SXF,MAD
55441,SXF,MAN
55442,SXF,MXP
55443,SXF,NAP
55444,SXF,NCE
55445,SXF,OLB
55446,SXF,ORY
55448,SXF,PSA
55449,SXF,RAK
55450,SXF,SEN
55451,SXF,SKG
55452,SXF,SOF
55453,SXF,SZG
55456,SXF,VCE
55457,SZG,SXF
55460,TFS,CDG
55466,TLL,LGW
55467,TLS,BIA
55470,TLS,BSL
55474,TLS,LGW
55481,TLV,BSL
55484,TLV,LGW
55486,TLV,MAN
55489,VCE,BSL
55491,VCE,GVA
55494,VCE,LTN
55500,VCE,SEN
55501,VCE,SXF
55502,VIE,LGW
55503,VLC,LGW
55505,ZAG,LGW
55506,ZRH,LGW
55507,ZRH,LTN
55512,ATH,KRR
55513,BUD,KRR
55514,BUD,ROV
55515,CDG,SVX
55517,CEK,DWC
55520,CEK,NMA
55523,CEK,TAS
55524,CGN,DME
55527,DME,CGN
55529,DME,GBB
55536,DME,KVD
55539,DME,LLK
55540,DME,LWN
55547,DME,RMI
55555,DWC,CEK
55556,DWC,GOJ
55558,DWC,MRV
55559,DWC,PEE
55562,DXB,KUF
55564,DXB,SVX
55566,DYU,GOJ
55568,DYU,KUF
55571,DYU,MRV
55572,DYU,NBC
55573,DYU,ROV
55575,DYU,UFA
55576,DYU,VOG
55581,FCO,SVX
55584,GBB,DME
55586,GOJ,DWC
55587,GOJ,DYU
55589,GOJ,LBD
55590,GOJ,NMA
55592,GOJ,TAS
55594,HRB,OVB
55595,HRB,SVX
55604,KJA,NMA
55605,KJA,SKD
55606,KJA,SVX
55608,KLV,SVX
55609,KRR,BUD
55613,KRR,MUC
55614,KRR,NMA
55615,KRR,PFO
55616,KRR,SKG
55621,KUF,DXB
55622,KUF,DYU
55624,KUF,LBD
55625,KUF,OSS
55627,KVD,DME
55633,LBD,GOJ
55636,LBD,KUF
55639,LBD,UFA
55640,LCA,SVX
55644,LED,LLK
55647,LED,TIV
55649,LLK,DME
55650,LLK,LED
55651,LWN,DME
55653,MRV,DWC
55655,MRV,DYU
55657,MUC,KRR
55658,MUC,SVX
55659,NBC,DYU
55662,NMA,CEK
55663,NMA,GOJ
55664,NMA,KJA
55665,NMA,KRR
55668,NSK,SVX
55672,OSS,KUF
55675,OVB,HRB
55680,PEE,DWC
55682,PFO,KRR
55686,RMI,DME
55687,ROV,BUD
55689,ROV,DYU
55692,SKD,KJA
55693,SKD,SVX
55696,SVX,CDG
55699,SVX,DXB
55702,SVX,FCO
55705,SVX,HRB
55706,SVX,KJA
55707,SVX,KLV
55710,SVX,LCA
55713,SVX,MUC
55715,SVX,NSK
55721,SVX,TLV
55722,TAS,CEK
55723,TAS,GOJ
55730,TIV,LED
55732,TJU,LED
55734,TLV,SVX
55736,UFA,DYU
55737,UFA,LBD
55739,VOG,DYU
55741,BJM,EBB
55744,EBB,BJM
55747,EBB,JUB
55749,EBB,MGQ
55752,JUB,EBB
55755,MGQ,EBB
55757,ABE,ORD
55762,ABQ,IAH
55765,ABQ,SFO
55766,ACA,IAH
55767,ACV,CEC
55768,ACV,SFO
55769,ACV,SMF
55770,ACY,IAH
55773,AEX,IAH
55774,AGU,IAH
55779,ALB,CLE
55781,ALB,IAD
55782,ALB,ORD
55786,AMA,IAH
55791,ANC,DEN
55794,ANU,EWR
55795,AOO,IAD
55796,AOO,JST
55799,ASE,DEN
55800,ASE,LAX
55811,ATW,ORD
55812,AUA,EWR
55813,AUA,IAD
55816,AUS,CLE
55819,AUS,EWR
55820,AUS,IAD
55821,AUS,IAH
55825,AVL,ORD
55826,AVP,ORD
55831,BDA,EWR
55832,BDL,IAD
55836,BFD,CLE
55837,BFD,JHW
55838,BFL,DEN
55839,BFL,IAH
55840,BFL,LAX
55841,BFL,SFO
55843,BGM,IAD
55844,BHM,DEN
55845,BHM,IAH
55846,BHM,ORD
55849,BIL,DEN
55854,BJX,IAH
55857,BKW,IAD
55858,BKW,SHD
55859,BNA,CLE
55861,BNA,EWR
55862,BNA,IAD
55863,BNA,IAH
55871,BOI,LAX
55872,BOI,ORD
55873,BOI,SFO
55875,BON,EWR
55876,BON,IAH
55877,BOS,CLE
55883,BOS,IAH
55894,BQN,EWR
55895,BRO,IAH
55916,BTR,IAH
55917,BTV,EWR
55918,BTV,IAD
55919,BTV,ORD
55920,BUF,CLE
55921,BUF,EWR
55922,BUF,IAD
55924,BUR,DEN
55925,BUR,SFO
55928,BWI,EWR
55929,BWI,IAH
55932,BWI,SFO
55933,BZE,EWR
55934,BZE,IAH
55936,BZN,ORD
55937,CAE,IAD
55938,CAE,IAH
55939,CAE,ORD
55941,CAK,ORD
55942,CCS,IAH
55948,CEC,ACV
55949,CEC,SFO
55950,CHO,IAD
55951,CHS,CLE
55952,CHS,EWR
55953,CHS,IAD
55954,CHS,IAH
55955,CHS,ORD
55956,CIC,SFO
55959,CKB,IAD
55960,CKB,MGW
55962,CLD,LAX
55963,CLE,ALB
55965,CLE,AUS
55966,CLE,BFD
55967,CLE,BNA
55968,CLE,BOS
55969,CLE,BUF
55970,CLE,BWI
55971,CLE,CHS
55973,CLE,CMH
55975,CLE,DAY
55976,CLE,DCA
55979,CLE,DUJ
55980,CLE,ERI
55981,CLE,EWR
55982,CLE,FKL
55983,CLE,FLL
55984,CLE,FNT
55985,CLE,GRR
55986,CLE,GSP
55987,CLE,IAD
55988,CLE,IAH
55989,CLE,IND
55990,CLE,JHW
55991,CLE,LAS
55992,CLE,LAX
55994,CLE,MCI
55995,CLE,MCO
55996,CLE,MKE
55998,CLE,MSY
56000,CLE,PBI
56001,CLE,PHX
56002,CLE,PKB
56003,CLE,RIC
56004,CLE,ROC
56005,CLE,RSW
56006,CLE,SDF
56007,CLE,SFO
56008,CLE,STL
56009,CLE,SYR
56010,CLE,TPA
56012,CLL,IAH
56020,CME,IAH
56021,CMH,CLE
56022,CMH,DEN
56023,CMH,EWR
56024,CMH,IAD
56025,CMH,IAH
56028,CMX,ORD
56029,CNS,GUM
56030,COD,DEN
56032,COS,DEN
56033,COS,IAD
56034,COS,IAH
56035,COS,LAX
56036,COS,ORD
56037,COS,SFO
56039,CPR,DEN
56040,CRP,IAH
56046,CUN,EWR
56047,CUN,IAD
56051,CUN,SFO
56052,CUU,IAH
56055,CVG,IAD
56061,CZM,IAH
56062,DAL,IAH
56064,DAY,CLE
56065,DAY,DEN
56066,DAY,EWR
56067,DAY,IAD
56069,DCA,CLE
56071,DCA,EWR
56072,DCA,IAH
56074,DCA,SFO
56077,DEL,EWR
56082,DEN,ANC
56083,DEN,ASE
56086,DEN,BFL
56087,DEN,BHM
56088,DEN,BIL
56091,DEN,BOI
56093,DEN,BUR
56099,DEN,COD
56100,DEN,COS
56101,DEN,CPR
56105,DEN,DAY
56108,DEN,DIK
56109,DEN,DRO
56112,DEN,EGE
56113,DEN,ELP
56115,DEN,EWR
56118,DEN,FCA
56123,DEN,GCC
56125,DEN,GJT
56126,DEN,GRR
56127,DEN,GTF
56128,DEN,GUC
56129,DEN,HDN
56130,DEN,HLN
56131,DEN,HNL
56132,DEN,HSV
56133,DEN,IAD
56135,DEN,ICT
56136,DEN,IDA
56138,DEN,ISN
56139,DEN,JAC
56140,DEN,KOA
56141,DEN,LAR
56144,DEN,LBB
56146,DEN,LIH
56148,DEN,LNK
56149,DEN,MAF
56153,DEN,MEX
56154,DEN,MFR
56157,DEN,MLI
56159,DEN,MRY
56161,DEN,MSO
56164,DEN,MTJ
56166,DEN,OGG
56174,DEN,PIA
56176,DEN,PIT
56177,DEN,PSC
56179,DEN,PUB
56181,DEN,RAP
56182,DEN,RDM
56183,DEN,RKS
56184,DEN,RNO
56186,DEN,SAF
56190,DEN,SDF
56193,DEN,SGF
56194,DEN,SGU
56195,DEN,SHV
56196,DEN,SJC
56203,DEN,TUL
56206,DEN,XNA
56227,DGO,IAH
56228,DGO,LAX
56229,DIK,DEN
56238,DLH,ORD
56243,DRO,DEN
56245,DSM,EWR
56246,DSM,IAH
56260,DUJ,CLE
56261,DUJ,FKL
56266,EAU,ORD
56270,EGE,DEN
56273,ELM,ORD
56274,ELP,DEN
56275,ELP,IAH
56276,ERI,CLE
56279,EUG,SFO
56281,EWR,ALB
56283,EWR,ANU
56286,EWR,AUA
56287,EWR,AUS
56289,EWR,BDA
56295,EWR,BON
56297,EWR,BQN
56299,EWR,BTV
56300,EWR,BUF
56301,EWR,BWI
56302,EWR,BZE
56304,EWR,CHS
56305,EWR,CLE
56307,EWR,CMH
56308,EWR,CUN
56310,EWR,DAY
56311,EWR,DCA
56312,EWR,DEL
56313,EWR,DEN
56315,EWR,DSM
56323,EWR,GCM
56325,EWR,GRR
56326,EWR,GRU
56327,EWR,GSO
56328,EWR,GSP
56329,EWR,GUA
56333,EWR,HNL
56334,EWR,IAD
56335,EWR,IAH
56336,EWR,IND
56337,EWR,ITH
56338,EWR,JAX
56339,EWR,LAS
56340,EWR,LAX
56342,EWR,LIM
56343,EWR,LIR
56347,EWR,MBJ
56348,EWR,MCI
56350,EWR,MEM
56351,EWR,MEX
56352,EWR,MHT
56354,EWR,MKE
56355,EWR,MSN
56360,EWR,MYR
56361,EWR,NAS
56363,EWR,OKC
56364,EWR,OMA
56366,EWR,ORF
56369,EWR,PDX
56372,EWR,PIT
56373,EWR,PLS
56374,EWR,POP
56375,EWR,POS
56377,EWR,PUJ
56378,EWR,PVD
56380,EWR,PVR
56381,EWR,PWM
56382,EWR,RDU
56383,EWR,RIC
56384,EWR,ROC
56387,EWR,SAN
56388,EWR,SAP
56389,EWR,SAT
56390,EWR,SAV
56391,EWR,SDF
56392,EWR,SDQ
56394,EWR,SFO
56395,EWR,SJD
56396,EWR,SJO
56398,EWR,SNA
56400,EWR,STL
56402,EWR,STT
56403,EWR,SXM
56404,EWR,SYR
56407,EWR,TUL
56409,EWR,TYS
56410,EWR,UVF
56411,EWR,XNA
56413,EWR,YHZ
56414,EWR,YOW
56415,EWR,YQB
56416,EWR,YQM
56419,EWR,YYT
56425,EZE,IAH
56431,FAT,SFO
56432,FAY,IAD
56433,FCA,DEN
56435,FCO,IAD
56438,FKL,CLE
56439,FKL,DUJ
56441,FLL,CLE
56449,FLL,IAD
56450,FLL,IAH
56461,FNT,CLE
56462,FOE,ORD
56489,GCC,DEN
56490,GCM,EWR
56491,GCM,IAD
56492,GCM,IAH
56493,GDL,IAH
56501,GIG,IAH
56502,GJT,DEN
56503,GJT,IAH
56508,GPT,IAH
56510,GRK,IAH
56511,GRR,CLE
56512,GRR,DEN
56513,GRR,EWR
56514,GRR,IAD
56515,GRR,IAH
56517,GRU,EWR
56519,GRU,IAD
56520,GRU,IAH
