,Source airport,Destination airport,Stops
14294,CKG,TPE,0
14295,CSX,RMQ,0
14296,DLC,TPE,0
14297,FOC,KHH,0
14298,FOC,TPE,0
14299,HAN,KHH,0
14302,KHH,FOC,0
14303,KHH,HAN,0
14305,KHH,KMG,0
14306,KHH,SGN,0
14307,KHH,TAO,0
14308,KMG,KHH,0
14311,NKG,RMQ,0
14313,PVG,TSA,0
14314,RMQ,CAN,0
14315,RMQ,CSX,0
14318,RMQ,NKG,0
14319,RMQ,SZX,0
14320,RMQ,XMN,0
14321,SGN,KHH,0
14323,SZX,RMQ,0
14324,SZX,TPE,0
14325,TAO,KHH,0
14326,TAO,TPE,0
14327,TPE,CKG,0
14328,TPE,DLC,0
14329,TPE,FOC,0
14333,TPE,SZX,0
14334,TPE,TAO,0
14335,TPE,XIY,0
14337,TSA,PVG,0
14338,TSA,XMN,0
14339,XIY,TPE,0
14340,XMN,RMQ,0
14341,XMN,TSA,0
14343,ABD,MHD,0
14344,ABD,THR,0
14345,AWZ,IFN,0
14346,AWZ,KIH,0
14347,AWZ,MHD,0
14348,AWZ,SRY,0
14349,AWZ,SYZ,0
14350,AWZ,THR,0
14351,AZD,MHD,0
14352,BND,MHD,0
14353,GSM,MHD,0
14354,IFN,AWZ,0
14355,IFN,MHD,0
14356,KIH,AWZ,0
14357,KIH,SYZ,0
14358,KSH,MHD,0
14359,KSH,THR,0
14360,MHD,ABD,0
14361,MHD,AWZ,0
14362,MHD,AZD,0
14363,MHD,BND,0
14364,MHD,GSM,0
14365,MHD,IFN,0
14366,MHD,KSH,0
14367,MHD,RAS,0
14368,MHD,SRY,0
14369,MHD,SYZ,0
14370,MHD,TBZ,0
14371,MHD,THR,0
14372,MHD,ZAH,0
14373,RAS,MHD,0
14374,SRY,AWZ,0
14375,SRY,MHD,0
14376,SYZ,AWZ,0
14377,SYZ,KIH,0
14378,SYZ,MHD,0
14379,SYZ,THR,0
14380,TBZ,MHD,0
14381,TBZ,THR,0
14382,THR,ABD,0
14383,THR,AWZ,0
14384,THR,KSH,0
14385,THR,MHD,0
14386,THR,SYZ,0
14387,THR,TBZ,0
14388,ZAH,MHD,0
14389,AAL,AAR,0
14390,AAL,OSL,0
14391,AAR,AAL,0
14392,AAR,BMA,0
14393,AAR,GOT,0
14394,AAR,OSL,0
14395,ABV,LHR,0
14396,ABZ,LCY,0
14399,ACE,LGW,0
14400,AGP,LCY,0
14401,AGP,LGW,0
14403,ALA,LHR,0
14404,ALC,LGW,0
14405,ALG,LGW,0
14406,AMM,LHR,0
14408,AMS,LGW,0
14410,ANU,LGW,0
14411,ANU,PUJ,0
14412,ANU,SKB,0
14413,ANU,TAB,0
14414,ARN,LCY,0
14427,BCN,LGW,0
14430,BDA,LGW,0
14431,BEY,LHR,0
14432,BGI,LGW,0
14433,BGO,BLL,0
14438,BKK,LHR,0
14439,BLL,BGO,0
14440,BLL,BRU,0
14441,BLL,DUS,0
14442,BLL,LCY,0
14443,BLL,MAN,0
14444,BLL,MUC,0
14445,BLL,OSL,0
14446,BLL,ZRH,0
14449,BMA,AAR,0
14451,BOD,LGW,0
14455,BRI,LGW,0
14456,BRU,BLL,0
14461,CAI,LHR,0
14468,CMB,MLE,0
14473,CPT,DUR,0
14474,CPT,JNB,0
14476,CPT,PLZ,0
14478,CTU,LHR,0
14479,CUN,LGW,0
14480,DBV,LGW,0
14491,DME,LHR,0
14496,DUR,CPT,0
14497,DUR,JNB,0
14498,DUR,PLZ,0
14499,DUS,BLL,0
14500,DUS,LCY,0
14505,EDI,LCY,0
14506,EDI,LGW,0
14510,EZE,LHR,0
14511,FAO,LGW,0
14512,FAO,LHR,0
14514,FCO,LGW,0
14518,FNA,LHR,0
14524,GCM,NAS,0
14526,GIG,LHR,0
14527,GLA,LCY,0
14528,GLA,LGW,0
14530,GND,UVF,0
14531,GOA,LGW,0
14532,GOT,AAR,0
14534,GOT,MAN,0
14535,GRU,LHR,0
14536,GRX,LCY,0
14539,GYD,LHR,0
14548,HKG,LHR,0
14550,HND,LHR,0
14551,HRE,JNB,0
14555,IBZ,LCY,0
14556,IBZ,LHR,0
14557,ICN,LHR,0
14558,IOM,LCY,0
14560,JED,LHR,0
14561,JER,LGW,0
14573,JMK,LHR,0
14574,JNB,CPT,0
14575,JNB,DUR,0
14576,JNB,HRE,0
14578,JNB,LVI,0
14579,JNB,MRU,0
14580,JNB,PLZ,0
14581,JNB,VFA,0
14582,JNB,WDH,0
14583,JTR,LHR,0
14584,KBP,LHR,0
14585,KIN,LGW,0
14587,LAD,LHR,0
14593,LCA,LGW,0
14595,LCY,ABZ,0
14596,LCY,AGP,0
14598,LCY,ARN,0
14599,LCY,BLL,0
14600,LCY,DUS,0
14601,LCY,EDI,0
14604,LCY,GLA,0
14605,LCY,GRX,0
14606,LCY,IBZ,0
14607,LCY,IOM,0
14608,LCY,MAD,0
14609,LCY,MAH,0
14610,LCY,NCE,0
14611,LCY,PMI,0
14613,LCY,VCE,0
14615,LED,LHR,0
14616,LGW,ACE,0
14617,LGW,AGP,0
14618,LGW,ALC,0
14619,LGW,ALG,0
14620,LGW,AMS,0
14621,LGW,ANU,0
14622,LGW,BCN,0
14623,LGW,BDA,0
14624,LGW,BGI,0
14625,LGW,BOD,0
14626,LGW,BRI,0
14628,LGW,CUN,0
14629,LGW,DBV,0
14630,LGW,EDI,0
14631,LGW,FAO,0
14632,LGW,FCO,0
14633,LGW,GLA,0
14634,LGW,GOA,0
14635,LGW,JER,0
14636,LGW,KIN,0
14638,LGW,LCA,0
14640,LGW,MLA,0
14641,LGW,MLE,0
14642,LGW,MRU,0
14643,LGW,NAP,0
14644,LGW,NCE,0
14645,LGW,NQY,0
14646,LGW,OLB,0
14647,LGW,PFO,0
14648,LGW,PSA,0
14650,LGW,SKG,0
14652,LGW,TFS,0
14653,LGW,TIA,0
14655,LGW,TRN,0
14656,LGW,UVF,0
14657,LGW,VCE,0
14658,LGW,VRN,0
14659,LHR,ABV,0
14663,LHR,ALA,0
14664,LHR,AMM,0
14673,LHR,BEY,0
14676,LHR,BKK,0
14685,LHR,CAI,0
14689,LHR,CTU,0
14693,LHR,DME,0
14700,LHR,EZE,0
14701,LHR,FAO,0
14703,LHR,FNA,0
14706,LHR,GIG,0
14709,LHR,GRU,0
14711,LHR,GYD,0
14715,LHR,HKG,0
14716,LHR,HND,0
14720,LHR,IBZ,0
14721,LHR,ICN,0
14723,LHR,JED,0
14725,LHR,JMK,0
14727,LHR,JTR,0
14728,LHR,KBP,0
14730,LHR,LAD,0
14735,LHR,LED,0
14738,LHR,LOS,0
14742,LHR,MAD,0
14749,LHR,NAS,0
14753,LHR,NRT,0
14754,LHR,OPO,0
14759,LHR,PEK,0
14762,LHR,PMI,0
14765,LHR,PVG,0
14768,LHR,RUH,0
14772,LHR,SIN,0
14776,LHR,TIP,0
14778,LHR,TLV,0
14791,LOS,LHR,0
14793,LVI,JNB,0
14800,MAD,LCY,0
14801,MAD,LHR,0
14804,MAH,LCY,0
14805,MAN,BLL,0
14806,MAN,GOT,0
14826,MLA,LGW,0
14827,MLE,CMB,0
14828,MLE,LGW,0
14831,MRU,JNB,0
14832,MRU,LGW,0
14836,MUC,BLL,0
14841,NAP,LGW,0
14842,NAS,GCM,0
14843,NAS,LHR,0
14844,NAS,PLS,0
14846,NCE,LCY,0
14847,NCE,LGW,0
14850,NQY,LGW,0
14851,NRT,LHR,0
14852,OLB,LGW,0
14853,OPO,LHR,0
14867,OSL,AAR,0
14868,OSL,BLL,0
14871,PEK,LHR,0
14872,PFO,LGW,0
14875,PLS,NAS,0
14876,PLZ,CPT,0
14877,PLZ,DUR,0
14878,PLZ,JNB,0
14879,PMI,LCY,0
14880,PMI,LHR,0
14881,POS,UVF,0
14883,PSA,LGW,0
14885,PUJ,ANU,0
14886,PVG,LHR,0
14892,RUH,LHR,0
14893,SAL,MAD,0
14897,SIN,LHR,0
14898,SIN,SYD,0
14900,SKB,ANU,0
14901,SKG,LGW,0
14906,SYD,SIN,0
14908,TAB,ANU,0
14909,TFS,LGW,0
14910,TIA,LGW,0
14911,TIP,LHR,0
14913,TLV,LHR,0
14915,TRN,LGW,0
14917,UVF,GND,0
14918,UVF,LGW,0
14919,UVF,POS,0
14920,VCE,LCY,0
14921,VCE,LGW,0
14923,VFA,JNB,0
14926,VRN,LGW,0
14929,WDH,JNB,0
14935,ZRH,BLL,0
14941,LRM,SJU,0
14942,NEV,SKB,0
14949,SJU,LRM,0
14953,SJU,SKB,0
14960,SKB,NEV,0
14961,SKB,SJU,0
14962,SPB,SSB,0
14963,SSB,SPB,0
14972,CTS,FUK,0
14973,CTS,HND,0
14974,CTS,IBR,0
14975,CTS,NGO,0
14977,CTS,SDJ,0
14978,CTS,UKB,0
14979,CTS,YGJ,0
14980,FUK,CTS,0
14982,FUK,IBR,0
14983,FUK,OKA,0
14984,FUK,SDJ,0
14985,HND,CTS,0
14987,HND,KOJ,0
14988,HND,OKA,0
14989,HND,UKB,0
14990,HND,YGJ,0
14991,IBR,CTS,0
14992,IBR,FUK,0
14993,IBR,NGO,0
14994,IBR,UKB,0
14995,ISG,OKA,0
14996,KOJ,HND,0
14997,KOJ,UKB,0
14998,MMY,OKA,0
14999,NGO,CTS,0
15000,NGO,IBR,0
15001,NGO,OKA,0
15002,NGS,UKB,0
15004,NRT,OKA,0
15005,NRT,YGJ,0
15006,OKA,FUK,0
15007,OKA,HND,0
15008,OKA,ISG,0
15009,OKA,MMY,0
15010,OKA,NGO,0
15011,OKA,NRT,0
15012,OKA,UKB,0
15013,OKA,YGJ,0
15014,SDJ,CTS,0
15015,SDJ,FUK,0
15016,SDJ,UKB,0
15017,UKB,CTS,0
15018,UKB,HND,0
15019,UKB,IBR,0
15020,UKB,KOJ,0
15021,UKB,NGS,0
15022,UKB,OKA,0
15023,UKB,SDJ,0
15024,UKB,YGJ,0
15025,YGJ,CTS,0
15026,YGJ,HND,0
15027,YGJ,NRT,0
15028,YGJ,OKA,0
15029,YGJ,UKB,0
15030,ABZ,BHD,0
15031,ABZ,BHX,0
15033,ABZ,KOI,0
15034,ABZ,LSI,0
15035,ABZ,MAN,0
15036,AGP,EXT,0
15037,AGP,SOU,0
15038,ALC,BHX,0
15039,ALC,EXT,0
15040,ALC,SOU,0
15041,AMS,BHX,0
15042,AMS,EMA,0
15043,AMS,EXT,0
15044,AMS,INV,0
15045,AMS,SOU,0
15046,BEB,GLA,0
15047,BEB,SYY,0
15049,BHD,ABZ,0
15050,BHD,BHX,0
15051,BHD,CWL,0
15052,BHD,EDI,0
15053,BHD,EMA,0
15054,BHD,EXT,0
15055,BHD,GLA,0
15056,BHD,INV,0
15057,BHD,LBA,0
15058,BHD,MAN,0
15059,BHD,NCL,0
15060,BHD,SOU,0
15061,BHX,ABZ,0
15062,BHX,ALC,0
15063,BHX,AMS,0
15064,BHX,BHD,0
15066,BHX,CGN,0
15067,BHX,DBV,0
15068,BHX,DUS,0
15069,BHX,EDI,0
15070,BHX,FLR,0
15071,BHX,GCI,0
15072,BHX,GLA,0
15073,BHX,HAJ,0
15074,BHX,INV,0
15075,BHX,IOM,0
15076,BHX,JER,0
15078,BHX,MXP,0
15079,BHX,NOC,0
15080,BHX,OPO,0
15081,BHX,STR,0
15082,BHX,WAT,0
15083,BRR,GLA,0
15084,CAL,GLA,0
15091,CFN,DUB,0
15092,CFN,GLA,0
15093,CGN,BHX,0
15094,CWL,BHD,0
15096,DBV,BHX,0
15097,DND,STN,0
15098,DSA,JER,0
15099,DUB,CFN,0
15100,DUB,EXT,0
15101,DUB,SOU,0
15102,DUS,BHX,0
15103,DUS,EXT,0
15104,DUS,MAN,0
15105,EDI,BHD,0
15106,EDI,BHX,0
15108,EDI,EMA,0
15109,EDI,EXT,0
15110,EDI,JER,0
15111,EDI,KOI,0
15112,EDI,LSI,0
15113,EDI,MAN,0
15114,EDI,NWI,0
15115,EDI,SOU,0
15116,EDI,SYY,0
15117,EDI,WIC,0
15120,EMA,AMS,0
15121,EMA,BHD,0
15122,EMA,EDI,0
15123,EMA,GLA,0
15124,EMA,JER,0
15125,EXT,AGP,0
15126,EXT,ALC,0
15127,EXT,AMS,0
15128,EXT,BHD,0
15130,EXT,DUB,0
15131,EXT,DUS,0
15132,EXT,EDI,0
15134,EXT,FAO,0
15135,EXT,GCI,0
15136,EXT,GLA,0
15137,EXT,JER,0
15138,EXT,MAN,0
15139,EXT,PMI,0
15141,FAO,EXT,0
15142,FAO,SOU,0
15143,FLR,BHX,0
15144,GCI,BHX,0
15145,GCI,EXT,0
15147,GCI,NWI,0
15148,GCI,SOU,0
15149,GLA,BEB,0
15150,GLA,BHD,0
15151,GLA,BHX,0
15152,GLA,BRR,0
15153,GLA,CAL,0
15154,GLA,CFN,0
15155,GLA,EMA,0
15156,GLA,EXT,0
15157,GLA,ILY,0
15158,GLA,JER,0
15159,GLA,KOI,0
15160,GLA,LBA,0
15161,GLA,LSI,0
15162,GLA,MAN,0
15163,GLA,SOU,0
15164,GLA,SYY,0
15165,GLA,TRE,0
15166,HAJ,BHX,0
15167,HAJ,MAN,0
15176,HUY,JER,0
15177,ILY,GLA,0
15178,INV,AMS,0
15179,INV,BHD,0
15180,INV,BHX,0
15181,INV,EDI,0
15182,INV,KOI,0
15183,INV,LSI,0
15184,INV,MAN,0
15185,INV,SYY,0
15186,IOM,BHX,0
15187,IOM,LPL,0
15188,IOM,MAN,0
15189,JER,BHX,0
15191,JER,DSA,0
15192,JER,EDI,0
15193,JER,EMA,0
15194,JER,EXT,0
15195,JER,GCI,0
15196,JER,GLA,0
15197,JER,HUY,0
15198,JER,MAN,0
15199,JER,NWI,0
15200,JER,SOU,0
15204,KOI,ABZ,0
15205,KOI,EDI,0
15206,KOI,GLA,0
15207,KOI,INV,0
15208,KOI,LSI,0
15210,LBA,BHD,0
15211,LBA,GLA,0
15214,LPL,IOM,0
15216,LSI,ABZ,0
15217,LSI,EDI,0
15218,LSI,GLA,0
15219,LSI,INV,0
15220,LSI,KOI,0
15222,MAN,ABZ,0
15223,MAN,BHD,0
15225,MAN,DUS,0
15226,MAN,EDI,0
15227,MAN,EXT,0
15228,MAN,GLA,0
15229,MAN,HAJ,0
15230,MAN,INV,0
15231,MAN,IOM,0
15232,MAN,JER,0
15233,MAN,MXP,0
15234,MAN,NOC,0
15235,MAN,NQY,0
15237,MAN,NWI,0
15238,MAN,SOU,0
15239,MAN,WAT,0
15242,MXP,BHX,0
15243,MXP,MAN,0
15245,NCL,BHD,0
15247,NCL,SOU,0
15248,NOC,BHX,0
15249,NOC,MAN,0
15251,NQY,MAN,0
15255,NWI,EDI,0
15256,NWI,GCI,0
15257,NWI,JER,0
15258,NWI,MAN,0
15259,OPO,BHX,0
15261,PMI,EXT,0
15262,PMI,SOU,0
15265,SOU,AGP,0
15266,SOU,ALC,0
15267,SOU,AMS,0
15269,SOU,BHD,0
15270,SOU,DUB,0
15271,SOU,EDI,0
15273,SOU,FAO,0
15274,SOU,GCI,0
15275,SOU,GLA,0
15276,SOU,JER,0
15279,SOU,MAN,0
15281,SOU,NCL,0
15284,SOU,PMI,0
15286,STN,DND,0
15287,STR,BHX,0
15289,SYY,BEB,0
15290,SYY,EDI,0
15291,SYY,GLA,0
15292,SYY,INV,0
15294,TRE,GLA,0
15295,WAT,BHX,0
15296,WAT,MAN,0
15297,WIC,EDI,0
15298,CNS,GTE,0
15299,DRW,GTE,0
15300,GTE,CNS,0
15301,GTE,DRW,0
15302,AUH,ZYL,0
15305,CGP,AUH,0
15307,CGP,DXB,0
15308,CGP,JED,0
15314,DAC,DMM,0
15315,DAC,DOH,0
15316,DAC,FCO,0
15317,DAC,HKG,0
15321,DAC,KWI,0
15322,DAC,LHR,0
15324,DAC,RGN,0
15325,DAC,SIN,0
15327,DMM,RUH,0
15328,DOH,DXB,0
15329,DXB,CGP,0
15330,DXB,ZYL,0
15331,FCO,DAC,0
15334,HKG,DAC,0
15335,JED,CGP,0
15339,KWI,CGP,0
15340,KWI,DAC,0
15341,LHR,DAC,0
15342,LHR,ZYL,0
15344,RGN,DAC,0
15345,RUH,DAC,0
15346,SIN,DAC,0
15353,YXT,YYD,0
15355,YYD,YXT,0
15356,BKI,BWN,0
15357,BKK,BWN,0
15358,BWN,BKI,0
15359,BWN,BKK,0
15360,BWN,CGK,0
15361,BWN,DWC,0
15362,BWN,HKG,0
15363,BWN,JED,0
15365,BWN,MEL,0
15367,BWN,MZV,0
15368,BWN,PVG,0
15369,BWN,SIN,0
15370,BWN,SUB,0
15371,CGK,BWN,0
15372,DWC,LHR,0
15373,DXB,BWN,0
15374,HKG,BWN,0
15375,JED,BWN,0
15376,KCH,MZV,0
15379,MEL,BWN,0
15381,MZV,BWN,0
15382,MZV,KCH,0
15383,PVG,BWN,0
15384,SIN,BWN,0
15385,SUB,BWN,0
15386,ARN,GOT,0
15387,CDG,DJE,0
15388,CDG,MIR,0
15390,DJE,CDG,0
15391,DJE,LIL,0
15392,DJE,LYS,0
15393,DJE,MLH,0
15394,DJE,MRS,0
15395,DJE,MUC,0
15396,DJE,NTE,0
15397,DME,NBE,0
15399,FRA,NBE,0
15400,LED,NBE,0
15401,LIL,DJE,0
15402,LYS,DJE,0
15403,LYS,MIR,0
15404,LYS,TUN,0
15405,MIR,CDG,0
15406,MIR,TUN,0
15407,MRS,DJE,0
15408,MUC,DJE,0
15410,NBE,DME,0
15412,NBE,FRA,0
15413,NBE,LED,0
15415,NTE,DJE,0
15417,NTE,TUN,0
15419,TUN,LYS,0
15420,TUN,MIR,0
15421,TUN,NTE,0
15422,CAN,TSN,0
15423,CJU,CSX,0
15424,CJU,TSN,0
15428,CSX,CJU,0
15430,CSX,DYG,0
15431,CSX,HGH,0
15432,CSX,HJJ,0
15434,CSX,LLF,0
15436,CSX,SYX,0
15437,CSX,TAO,0
15438,CSX,TEN,0
15439,CSX,TSN,0
15440,CSX,XIY,0
15442,CSX,ZHA,0
15446,DLC,YNT,0
15448,DYG,CSX,0
15449,DYG,TSN,0
15450,HEK,HRB,0
15451,HEK,OHE,0
15452,HET,TSN,0
15454,HGH,CSX,0
15457,HJJ,CSX,0
15458,HRB,HEK,0
15459,HRB,JGD,0
15460,HRB,JMU,0
15461,HRB,JXA,0
15463,JGD,HRB,0
15464,JGD,OHE,0
15466,JMU,HRB,0
15467,JXA,HRB,0
15472,KMG,UYN,0
15473,KWL,TSN,0
15474,LLF,CSX,0
15476,NGB,TSN,0
15480,NNG,SZX,0
15481,NNG,XIY,0
15482,OHE,HEK,0
15483,OHE,JGD,0
15485,SHE,TAO,0
15486,SYX,CSX,0
15488,SYX,ZUH,0
15489,SZX,NNG,0
15490,SZX,TSN,0
15491,TAO,CSX,0
15492,TAO,SHE,0
15493,TEN,CSX,0
15494,TSN,CAN,0
15495,TSN,CJU,0
15496,TSN,CSX,0
15499,TSN,DYG,0
15500,TSN,HET,0
15503,TSN,KWL,0
15504,TSN,NGB,0
15505,TSN,SZX,0
15506,TSN,UYN,0
15507,TSN,XIY,0
15508,TSN,XMN,0
15509,TSN,XNN,0
15510,TSN,YNT,0
15511,TSN,ZUH,0
15513,UYN,KMG,0
15514,UYN,TSN,0
15515,XIY,CSX,0
15516,XIY,NNG,0
15517,XIY,TSN,0
15520,XMN,TSN,0
15522,XNN,TSN,0
15523,YNT,DLC,0
15524,YNT,TSN,0
15525,ZHA,CSX,0
15526,ZUH,SYX,0
15527,ZUH,TSN,0
15528,BMV,SGN,0
15529,BMV,VII,0
15530,CXR,SGN,0
15531,DAD,HAN,0
15532,DAD,SGN,0
15533,HAN,DAD,0
15534,HAN,SGN,0
15535,HPH,SGN,0
15536,PQC,SGN,0
15537,SGN,BMV,0
15538,SGN,CXR,0
15539,SGN,DAD,0
15540,SGN,HAN,0
15541,SGN,HPH,0
15542,SGN,PQC,0
15543,SGN,VII,0
15544,VII,BMV,0
15545,VII,SGN,0
15546,ABZ,BRS,0
15547,ABZ,EBJ,0
15548,ABZ,KSU,0
15550,ABZ,NWI,0
15551,ABZ,OSL,0
15552,BHX,GOT,0
15553,BRE,TLS,0
15554,BRS,ABZ,0
15555,BRS,FRA,0
15556,BRS,HAM,0
15557,BRS,MUC,0
15558,BRS,MXP,0
15559,BRU,EMA,0
15560,BRU,NCL,0
15561,EBJ,ABZ,0
15562,EMA,BRU,0
15563,EVE,SVG,0
15564,FRA,BRS,0
15565,GOT,BHX,0
15566,GOT,SVG,0
15567,HAM,BRS,0
15568,KSU,ABZ,0
15569,KSU,SVG,0
15571,MUC,BRS,0
15572,MXP,BRS,0
15573,NCL,BRU,0
15574,NWI,ABZ,0
15575,OSL,ABZ,0
15576,SVG,EVE,0
15577,SVG,GOT,0
15578,SVG,KSU,0
15579,TLS,BRE,0
15580,BBK,GBE,0
15581,BBK,JNB,0
15582,BBK,MUB,0
15583,CPT,GBE,0
15584,CPT,MUB,0
15585,FRW,GBE,0
15586,FRW,JNB,0
15587,GBE,BBK,0
15588,GBE,CPT,0
15589,GBE,FRW,0
15590,GBE,HRE,0
15591,GBE,JNB,0
15592,GBE,LUN,0
15593,GBE,MUB,0
15594,HRE,GBE,0
15595,JNB,BBK,0
15596,JNB,FRW,0
15597,JNB,GBE,0
15598,JNB,MUB,0
15599,LUN,GBE,0
15600,MUB,BBK,0
15601,MUB,CPT,0
15602,MUB,GBE,0
15603,MUB,JNB,0
15604,AKJ,TPE,0
15605,AMS,BKK,0
15606,BKK,AMS,0
15608,BKK,TPE,0
15609,BKK,VIE,0
15610,BNE,TPE,0
15611,CAN,KHH,0
15612,CAN,TPE,0
15613,CDG,TPE,0
15614,CGK,TPE,0
15615,CGO,KHH,0
15617,CTS,TPE,0
15618,CTU,TPE,0
15619,DPS,TPE,0
15620,FUK,TPE,0
15621,GMP,TSA,0
15622,GUM,TPE,0
15623,HAN,TPE,0
15624,HET,TPE,0
15625,HGH,TPE,0
15626,HKD,TPE,0
15627,HKG,TPE,0
15628,HND,TSA,0
15629,HRB,TPE,0
15631,ICN,TPE,0
15632,JFK,TPE,0
15633,KHH,CAN,0
15634,KHH,CGO,0
15636,KHH,MFM,0
15637,KHH,NGB,0
15640,KHH,TNA,0
15641,KHH,TSN,0
15643,KMQ,TPE,0
15644,KUL,TPE,0
15645,KWL,TPE,0
15646,LAX,TPE,0
15648,MFM,KHH,0
15649,MFM,RMQ,0
15650,MFM,TPE,0
15652,NGB,KHH,0
15655,OKJ,TPE,0
15656,PEK,TPE,0
15657,PNH,TPE,0
15660,RMQ,MFM,0
15661,SDJ,TPE,0
15662,SEA,TPE,0
15663,SFO,TPE,0
15664,SGN,TPE,0
15665,SHA,TSA,0
15667,SUB,TPE,0
15668,TNA,KHH,0
15669,TNA,TPE,0
15670,TPE,AKJ,0
15671,TPE,BKK,0
15672,TPE,BNE,0
15673,TPE,CAN,0
15674,TPE,CDG,0
15675,TPE,CGK,0
15677,TPE,CTS,0
15678,TPE,CTU,0
15679,TPE,DPS,0
15680,TPE,FUK,0
15681,TPE,GUM,0
15682,TPE,HAN,0
15683,TPE,HET,0
15684,TPE,HGH,0
15685,TPE,HKD,0
15686,TPE,HKG,0
15687,TPE,HRB,0
15688,TPE,ICN,0
15689,TPE,JFK,0
15691,TPE,KMQ,0
15692,TPE,KUL,0
15693,TPE,KWL,0
15694,TPE,LAX,0
15695,TPE,MFM,0
15698,TPE,OKJ,0
15699,TPE,PEK,0
15700,TPE,PNH,0
15702,TPE,SDJ,0
15703,TPE,SEA,0
15704,TPE,SFO,0
15705,TPE,SGN,0
15707,TPE,SUB,0
15708,TPE,TNA,0
15709,TPE,TSN,0
15710,TPE,TXN,0
15711,TPE,YVR,0
15712,TPE,YYZ,0
15713,TSA,GMP,0
15714,TSA,HND,0
15715,TSA,SHA,0
15716,TSN,KHH,0
15717,TSN,TPE,0
15718,TXN,TPE,0
15719,VIE,BKK,0
15720,YVR,TPE,0
15721,YYZ,TPE,0
15722,ABZ,RIX,0
15723,AES,RIX,0
15725,AMS,RIX,0
15726,ARN,RIX,0
15727,ATH,RIX,0
15729,AUH,BRU,0
15732,BCN,RIX,0
15733,BGO,RIX,0
15734,BLL,RIX,0
15735,BRU,AUH,0
15736,BRU,RIX,0
15737,BRU,VNO,0
15738,BUD,RIX,0
15740,CPH,RIX,0
15741,DME,RIX,0
15746,GOT,RIX,0
15747,GYD,RIX,0
15750,KBP,RIX,0
15751,KGD,RIX,0
15752,KIV,RIX,0
15753,LCA,RIX,0
15754,LED,RIX,0
15755,LGW,RIX,0
15758,MLA,RIX,0
15763,NCE,RIX,0
15765,OSL,RIX,0
15766,PLQ,RIX,0
15767,PRG,RIX,0
15768,RIX,ABZ,0
15769,RIX,AES,0
15770,RIX,AMS,0
15771,RIX,ARN,0
15772,RIX,ATH,0
15773,RIX,BCN,0
15774,RIX,BGO,0
15775,RIX,BLL,0
15776,RIX,BRU,0
15777,RIX,BUD,0
15779,RIX,CPH,0
15780,RIX,DME,0
15784,RIX,GOT,0
15785,RIX,GYD,0
15788,RIX,KBP,0
15789,RIX,KGD,0
15790,RIX,KIV,0
15791,RIX,LCA,0
15792,RIX,LED,0
15793,RIX,LGW,0
15794,RIX,MLA,0
15798,RIX,NCE,0
15800,RIX,OSL,0
15801,RIX,PLQ,0
15802,RIX,PRG,0
15803,RIX,SAW,0
15804,RIX,SVG,0
15805,RIX,SVO,0
15806,RIX,TAS,0
15808,RIX,TKU,0
15809,RIX,TLL,0
15810,RIX,TLV,0
15813,RIX,VIE,0
15814,RIX,VKO,0
15815,RIX,VNO,0
15816,RIX,WAW,0
15817,RIX,ZRH,0
15818,SAW,RIX,0
15819,SVG,RIX,0
15820,SVO,RIX,0
15821,TAS,RIX,0
15823,TKU,RIX,0
15824,TLL,RIX,0
15825,TLV,RIX,0
15828,VIE,RIX,0
15829,VKO,RIX,0
15830,VNO,BRU,0
15831,VNO,RIX,0
15832,WAW,RIX,0
15833,ZRH,RIX,0
15834,BKY,KND,0
15835,BKY,KOO,0
15836,BNB,MDK,0
15837,BNC,BUX,0
15838,BNC,GOM,0
15839,BUX,BNC,0
15840,BUX,GOM,0
15841,BUX,IRP,0
15842,FBM,FIH,0
15843,FBM,JNB,0
15844,FBM,KGA,0
15845,FBM,MJM,0
15846,FIH,BNB,0
15847,FIH,FBM,0
15848,FIH,FKI,0
15849,FIH,KGA,0
15850,FIH,KND,0
15851,FIH,MDK,0
15852,FIH,MJM,0
15853,FIH,TSH,0
15854,FKI,FIH,0
15855,FKI,GOM,0
15856,GMA,MDK,0
15857,GOM,BKY,0
15858,GOM,BNC,0
15859,GOM,FKI,0
15860,IRP,FKI,0
15861,JNB,FBM,0
15862,KGA,FBM,0
15863,KGA,FIH,0
15864,KGA,TSH,0
15865,KND,BKY,0
15866,KND,FIH,0
15867,KOO,FMI,0
15868,LJA,FIH,0
15869,MDK,FIH,0
15870,MDK,GMA,0
15871,MJM,FBM,0
15872,MJM,FIH,0
15873,TSH,FIH,0
15874,TSH,KGA,0
15875,BGY,TIA,0
15877,BRI,CTA,0
15878,BRI,PMO,0
15879,CTA,BRI,0
15881,CUN,FCO,0
15882,CUN,MXP,0
15883,CYO,MXP,0
15884,DME,FCO,0
15886,FCO,DME,0
15887,FCO,HAV,0
15888,FCO,LRM,0
15895,HAV,CYO,0
15896,HAV,HOG,0
15897,HAV,MXP,0
15898,HAV,SCU,0
15899,HOG,MXP,0
15901,LRM,FCO,0
15902,LRM,MXP,0
15903,MXP,CUN,0
15905,MXP,HAV,0
15906,MXP,LRM,0
15908,PMO,BRI,0
15913,SCU,FCO,0
15914,TIA,BGY,0
15924,ANU,BGI,0
15925,ANU,KIN,0
15926,BGI,ANU,0
15927,BGI,KIN,0
15928,BGI,POS,0
15929,BGI,SXM,0
